MDNN,MMS,VarianceMDNN,VarianceMMS,Dataset
22.15228216542122,0.12183319344067271,3209.0654675394553,0.09944532830922899,Dataset_1
79.3005580556783,0.5591082174515342,8491.763786732023,0.20774506924153868,Dataset_2
10.478225452164251,21.526268615412327,1566.7210449545526,102930.60020519655,Dataset_3
39.74513352236042,23.03102990992383,45748.5486007303,40095.88100181733,Dataset_4
1.4262940643064732,1.7463557391882403,34.40814179445663,150.624651871437,Dataset_5
